   MB       Rsize        avg              max                  min
  10.0  8.388608E7  590.8090846050407  764.9592399410149  324.1366667763585
  10.0  8.388608E7  574.2713710622393  749.5082676890747  289.87528736166274
  10.0  8.388608E7  568.6867368005077  744.7489302464709  296.4383920441884
  10.0  8.388608E7  587.075778105596  757.6911421099101  333.98517946706176
  10.0  8.388608E7  591.5690955409596  759.7019711768337  349.62582971913577
  10.0  8.388608E7  578.847909704589  754.9883702051184  309.3399656945226
  10.0  8.388608E7  575.1078614383135  739.249992895149  360.97645432387975
  10.0  8.388608E7  585.0415209527139  753.6713960126202  338.42373842160947
  10.0  8.388608E7  571.3223828093603  740.647241204597  324.5740475482658
  10.0  8.388608E7  582.0175716905121  745.7275953628313  373.29740814585125
  10.0  8.388608E7  584.4052712043072  745.717530663948  395.9253132569498
  10.0  8.388608E7  595.1195917069597  759.0566785689612  386.4597400617009
  10.0  8.388608E7  564.4994235385197  731.0816049200286  332.56902766351243
  10.0  8.388608E7  586.3859770906677  749.9498180359069  380.66019344301407
  10.0  8.388608E7  581.3507735903023  748.4903061502617  354.9144891023476
  10.0  8.388608E7  578.7493404176232  751.1995193275885  323.30859088610197
  10.0  8.388608E7  570.635009895803  739.2404091265576  312.166836010517
  10.0  8.388608E7  581.9372911395716  752.4498247938532  335.4857354172319
  10.0  8.388608E7  594.1271908645838  764.0670925478581  347.65981956678587
  10.0  8.388608E7  571.3070452451059  740.1704175368901  329.01307838581465
  10.0  8.388608E7  578.9999265635297  747.083365625644  350.64517804191604
  10.0  8.388608E7  585.2856713476496  753.1470598341302  337.7429083156124
  10.0  8.388608E7  577.0569841577945  743.0936929641086  347.4858419138562
  10.0  8.388608E7  600.7513859306742  769.7192527316008  354.16234214156833
  10.0  8.388608E7  587.9093291662168  752.2593671439274  370.3762635976617
  10.0  8.388608E7  587.2968710620042  760.9552957457803  321.6320452827642
  10.0  8.388608E7  578.3736701218506  746.493209464504  338.6961261297604
