   MB       Rsize        avg              max                  min
  10.0  8.388608E7  573.8136242931075  748.2858244835593  305.82608524897375
  10.0  8.388608E7  582.5656676697362  761.0215683826292  303.92397467461933
  10.0  8.388608E7  578.2613952614706  749.0085226567797  325.0078607392961
  10.0  8.388608E7  583.9164202293351  757.0375883500795  323.1747397951088
  10.0  8.388608E7  586.2806793509018  761.1768601066162  318.2180033055957
  10.0  8.388608E7  581.5032999903434  753.3171448394576  325.8466171216353
  10.0  8.388608E7  577.1455082834065  751.6019931054756  310.1351997683243
  10.0  8.388608E7  580.1251313243461  744.840197601524  359.5665309649268
  10.0  8.388608E7  576.6018929665579  745.0503840089972  337.22112648162323
  10.0  8.388608E7  573.8767719047953  748.1267515803241  305.73114764869297
  10.0  8.388608E7  574.4765290045467  747.1593313987863  309.71512199043275
  10.0  8.388608E7  583.7846597193986  752.3405417982241  344.58323221387445
  10.0  8.388608E7  576.1747765920196  748.5449370760244  316.3438814845777
  10.0  8.388608E7  587.4890818771354  759.6029249706517  329.1216023092747
  10.0  8.388608E7  580.3195185034983  752.3200198360856  321.11691795120356
  10.0  8.388608E7  581.3715575297325  747.9416931622992  349.8976210026999
  10.0  8.388608E7  578.7631022675688  745.6296469609124  343.2664547522703
  10.0  8.388608E7  589.6333781416702  759.9218005238927  338.65995146590353
  10.0  8.388608E7  581.514439534013  752.5423221482365  326.7545230621018
  10.0  8.388608E7  564.1186754141019  743.3074319811382  283.92219320008735
  10.0  8.388608E7  572.2327627663536  742.3988239044585  318.7229739691975
  10.0  8.388608E7  573.9684214735275  738.2288561953466  357.8267119192636
  10.0  8.388608E7  579.6759730610864  752.9229876239488  315.48045527971396
  10.0  8.388608E7  578.0554596203134  746.9982871358551  333.51561065533747
  10.0  8.388608E7  572.8834012533537  740.1669726841311  337.82921282881495
  10.0  8.388608E7  575.4197208540979  747.0392419291641  322.4376258296648
  10.0  8.388608E7  576.5629446528729  754.9151994922718  297.7034085869468
  10.0  8.388608E7  574.1338378761876  738.7951399362969  354.3853350068326
  10.0  8.388608E7  577.6555866947377  752.0228815005913  311.8750599185312
  10.0  8.388608E7  577.7454614014711  749.470789400957  316.80448279398115
  10.0  8.388608E7  584.7830902933151  754.6657150627835  338.7524787956747
  10.0  8.388608E7  585.834539494935  754.0115793755896  344.3007564127555
  10.0  8.388608E7  567.0881631527388  740.6384820426559  303.45619279946044
  10.0  8.388608E7  596.5568670986738  763.7407407337429  359.9234458769176
  10.0  8.388608E7  584.149888159164  758.1658244220453  318.8166227561422
  10.0  8.388608E7  585.9842789123139  761.4251282002556  315.9777876106037
  10.0  8.388608E7  580.1622278714243  741.6732518074895  388.0439713024454
  10.0  8.388608E7  584.6426477430587  755.5644792682355  328.47857539189744
  10.0  8.388608E7  575.3341587892985  748.3581517212375  313.22293744123573
  10.0  8.388608E7  590.0478876441204  752.6813892873989  389.79056666332906
  10.0  8.388608E7  575.6465701729999  740.4921456923873  355.79395584665116
  10.0  8.388608E7  571.2783491235784  743.1167460498738  316.41465828009734
  10.0  8.388608E7  577.9854544538453  748.9933482083201  325.76796217658284
  10.0  8.388608E7  574.7682235591816  750.7955841747938  296.659775692424
  10.0  8.388608E7  563.7850453280319  740.2998283130433  292.233077927461
  10.0  8.388608E7  591.069664321496  759.2470420953028  351.87259702339213
  10.0  8.388608E7  572.0196835654123  744.6132858684086  309.11439583725553
  10.0  8.388608E7  566.5138763796745  743.7012967730569  293.61019454710356
  10.0  8.388608E7  578.3130913889514  752.2490970069912  312.6800563637517
  10.0  8.388608E7  583.9940004048609  747.890250557168  368.33444965633566
  10.0  8.388608E7  581.1754272001683  749.5968030252643  346.4117020679538
  10.0  8.388608E7  566.0281505627976  733.5725428979348  336.3933189415003
  10.0  8.388608E7  578.5580055989444  747.635950625428  334.31871553357297
  10.0  8.388608E7  583.6065387686405  760.1742629303666  313.34881610172374
  10.0  8.388608E7  581.720429624676  747.1342504730816  357.57229543513733
  10.0  8.388608E7  579.6168681954362  745.7421559726711  355.0578936730329
  10.0  8.388608E7  573.6343234359395  749.710965924406  300.93645529291734
  10.0  8.388608E7  582.2644359901675  754.059168610841  321.4468626165932
  10.0  8.388608E7  583.6986483179858  755.2157651151336  325.6674839561777
  10.0  8.388608E7  583.1836837576888  752.406606777033  339.12486596908747
  10.0  8.388608E7  577.5315691670944  749.9173383910963  316.6549549910939
  10.0  8.388608E7  575.5498515399535  745.4772605988124  326.6128859048964
  10.0  8.388608E7  570.8846056259013  748.3277932765095  296.5806970477389
  10.0  8.388608E7  575.1196336779103  744.1992823790908  333.72123098838256
  10.0  8.388608E7  577.0533560111066  745.11637740553  338.01885380456326
  10.0  8.388608E7  576.792176693865  753.039541265926  305.51784900720656
  10.0  8.388608E7  580.5066763400565  748.7756290044446  341.3997365620883
  10.0  8.388608E7  577.3280762253719  753.2505861365108  306.7885684508482
  10.0  8.388608E7  591.7283699308132  762.1308317523002  338.66577514284535
  10.0  8.388608E7  590.1795962148406  765.0361883185387  323.0209981487918
  10.0  8.388608E7  579.1897925317555  746.6760290522503  342.60001751092864
  10.0  8.388608E7  581.6533201875293  754.9687667702648  318.97364197715905
