   MB       Rsize        avg              max                  min
  10.0  8.388608E7  573.096935596531  745.8443731025664  318.88429812158984
  10.0  8.388608E7  588.1839531814092  758.1057204798695  337.4363203792936
  10.0  8.388608E7  563.0378440828925  735.0650190793183  306.5573439256766
  10.0  8.388608E7  578.2912073274039  750.3073849572902  323.8116302496942
  10.0  8.388608E7  575.6618902268376  749.5687775892859  313.41177209081644
  10.0  8.388608E7  585.7549885260136  757.0961814090963  331.89875891666765
  10.0  8.388608E7  584.8536873833095  758.4984506065206  323.4019473116087
  10.0  8.388608E7  578.3637712724831  751.18348472151  316.7388606643345
  10.0  8.388608E7  580.1405484274306  748.8836097243415  334.98453803923104
  10.0  8.388608E7  574.7867187105575  743.8097948716548  326.33350537227
  10.0  8.388608E7  576.8924085042576  746.7244643672472  330.12634805878486
  10.0  8.388608E7  580.7229954738888  744.2544194344182  371.9510331973445
  10.0  8.388608E7  591.8776292159952  762.8555538229889  339.97090603410305
  10.0  8.388608E7  581.3423390020102  748.5767583665289  349.054477434453
  10.0  8.388608E7  564.4637551197118  738.8282685869091  292.7295288907046
  10.0  8.388608E7  582.3314009182578  754.5955806744298  323.004467415034
  10.0  8.388608E7  574.258271378316  749.2424841823035  302.7095879191755
  10.0  8.388608E7  581.1646871560473  749.5979893278798  341.7880785729519
  10.0  8.388608E7  581.4344309580787  753.7749310238985  324.08308356841474
  10.0  8.388608E7  590.051664735219  763.6689226094654  325.9805663117566
  10.0  8.388608E7  581.9662922377307  759.3828768098502  304.2496453523328
  10.0  8.388608E7  585.1064255342633  751.5455592297968  352.03256503394476
  10.0  8.388608E7  594.848534207487  760.4539441159693  372.38796246940404
  10.0  8.388608E7  571.1630399114371  745.7580494074505  305.8566960629016
  10.0  8.388608E7  579.2657443503584  750.184670791963  319.1589084097643
  10.0  8.388608E7  572.3324682879585  750.1631179938644  296.3429870629141
  10.0  8.388608E7  569.7495786490763  741.0032808768603  314.2310309096692
  10.0  8.388608E7  586.9194112340792  753.506019506311  358.09718342387106
  10.0  8.388608E7  596.0157028770572  764.0178141455228  355.37796853450936
  10.0  8.388608E7  584.1383089920869  750.2463708431318  358.2516394251614
  10.0  8.388608E7  581.69628867291  752.1217176711978  334.7779425412751
  10.0  8.388608E7  586.6606830997267  751.188456652856  366.83672764135133
  10.0  8.388608E7  580.7205408655476  750.6008161358058  336.9616209343982
  10.0  8.388608E7  576.7536999301824  741.1579676177483  358.8059567139978
  10.0  8.388608E7  595.3319550323151  766.3919447419112  344.885760713875
  10.0  8.388608E7  577.3962075945725  747.6372409325617  332.4799317612608
  10.0  8.388608E7  564.8511717076334  739.7803419553555  297.01449764379856
  10.0  8.388608E7  587.8679985632848  756.7495415584405  345.3207354399708
  10.0  8.388608E7  581.4565148782636  748.6477564016956  349.52470561444784
  10.0  8.388608E7  598.5419725175681  766.0902085972189  362.93263981155985
  10.0  8.388608E7  579.6267842856778  751.671460418252  321.50893634174844
